                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.0343,                 1.4868,                 1.3788,                0.86748,                0.82441,                0.91134,                0.57603,                 1.3029,                 1.1703,                 1.7396,             0.00055274,             0.00055274,             0.00055274
                      2,                0.79804,                0.81769,                 1.1823,                0.96555,                0.89584,                0.97567,                0.82779,                0.61856,                 0.5447,                 1.0222,             0.00055975,             0.00055975,             0.00055975
